From_Category,To_Category,Percentage_of_finished_paths,Percentage_of_unfinished_paths
C0041,C0110,66.66666666666667,33.333333333333336
C0041,C0111,100.0,0.0
C0041,C0112,100.0,0.0
C0041,C0113,66.66666666666667,33.333333333333336
C0041,C0114,50.0,50.0
C0041,C0115,95.83333333333333,4.166666666666667
C0041,C0116,33.333333333333336,66.66666666666667
C0041,C0117,55.94405594405595,44.05594405594405
C0041,C0118,80.0,20.0
C0041,C0119,77.19298245614036,22.80701754385965
C0041,C0120,80.0,20.0
C0041,C0121,68.75,31.25
C0041,C0122,82.6086956521739,17.391304347826086
C0041,C0123,100.0,0.0
C0041,C0124,0.0,100.0
C0041,C0125,60.0,40.0
C0041,C0126,100.0,0.0
C0041,C0128,100.0,0.0
C0041,C0129,64.70588235294117,35.294117647058826
C0041,C0130,66.66666666666667,33.333333333333336
C0041,C0131,100.0,0.0
C0041,C0132,66.66666666666667,33.333333333333336
C0041,C0133,33.333333333333336,66.66666666666667
C0041,C0134,35.294117647058826,64.70588235294117
C0041,C0135,55.0,45.0
C0041,C0136,100.0,0.0
C0041,C0137,57.69230769230769,42.30769230769231
C0041,C0138,100.0,0.0
C0041,C0139,78.94736842105263,21.05263157894737
C0041,C0140,66.66666666666667,33.333333333333336
C0041,C0142,70.58823529411765,29.41176470588235
C0041,C0143,75.0,25.0
C0041,C0144,72.72727272727273,27.272727272727273
C0041,C0145,50.0,50.0
C0041,C0146,89.47368421052632,10.526315789473685
C0042,C0001,72.28284591881274,27.717154081187253
C0042,C0002,50.0,50.0
C0042,C0003,59.25925925925926,40.74074074074074
C0042,C0004,71.90082644628099,28.09917355371901
C0042,C0005,90.37037037037037,9.62962962962963
C0042,C0006,53.65853658536585,46.34146341463415
C0042,C0007,67.47720364741642,32.52279635258358
C0042,C0008,79.95689655172414,20.04310344827586
C0042,C0009,73.78048780487805,26.21951219512195
C0042,C0010,64.51612903225806,35.483870967741936
C0042,C0011,64.86486486486487,35.13513513513514
C0042,C0012,58.333333333333336,41.666666666666664
C0042,C0013,63.41463414634146,36.58536585365854
C0042,C0014,72.37762237762237,27.622377622377623
C0042,C0015,83.95061728395062,16.049382716049383
C0042,C0016,72.49602543720191,27.503974562798092
C0042,C0017,50.0,50.0
C0042,C0019,40.0,60.0
C0042,C0020,40.0,60.0
C0042,C0021,100.0,0.0
C0042,C0022,40.0,60.0
C0042,C0023,55.55555555555556,44.44444444444444
C0042,C0024,50.0,50.0
C0042,C0025,25.0,75.0
C0042,C0026,100.0,0.0
C0042,C0027,50.0,50.0
C0042,C0028,58.333333333333336,41.666666666666664
C0042,C0029,83.33333333333333,16.666666666666668
C0042,C0030,92.3076923076923,7.6923076923076925
C0042,C0031,78.72340425531915,21.27659574468085
C0042,C0032,66.66666666666667,33.333333333333336
C0042,C0033,62.5,37.5
C0042,C0034,49.056603773584904,50.943396226415096
C0042,C0035,38.888888888888886,61.111111111111114
C0042,C0036,75.0,25.0
C0042,C0037,25.0,75.0
C0042,C0038,48.275862068965516,51.724137931034484
C0042,C0039,78.57142857142857,21.428571428571427
C0042,C0040,52.94117647058823,47.05882352941177
C0042,C0041,62.06896551724138,37.93103448275862
C0042,C0042,78.86178861788618,21.13821138211382
C0042,C0043,0.0,100.0
C0042,C0044,64.70588235294117,35.294117647058826
C0042,C0045,79.48717948717949,20.512820512820515
C0042,C0046,71.42857142857143,28.571428571428573
C0042,C0047,87.5,12.5
C0042,C0048,42.857142857142854,57.142857142857146
C0042,C0049,77.08333333333333,22.916666666666668
C0042,C0050,80.0,20.0
C0042,C0051,86.66666666666667,13.333333333333334
C0042,C0052,78.0,22.0
C0042,C0053,91.07142857142857,8.928571428571429
C0042,C0054,80.48780487804878,19.51219512195122
C0042,C0055,85.45454545454545,14.545454545454545
C0042,C0056,73.33333333333333,26.666666666666668
C0042,C0057,86.66666666666667,13.333333333333334
C0042,C0058,85.71428571428571,14.285714285714286
C0042,C0059,70.6896551724138,29.310344827586206
C0042,C0060,83.33333333333333,16.666666666666668
C0042,C0061,62.5,37.5
C0042,C0062,71.42857142857143,28.571428571428573
C0042,C0063,100.0,0.0
C0042,C0064,71.42857142857143,28.571428571428573
C0042,C0065,76.66666666666667,23.333333333333332
C0042,C0066,50.0,50.0
C0042,C0067,64.28571428571429,35.714285714285715
C0042,C0068,73.52941176470588,26.470588235294116
C0042,C0070,76.3157894736842,23.68421052631579
C0042,C0071,66.66666666666667,33.333333333333336
C0042,C0072,100.0,0.0
C0042,C0073,73.6842105263158,26.31578947368421
C0042,C0074,100.0,0.0
C0042,C0075,33.333333333333336,66.66666666666667
C0042,C0076,56.25,43.75
C0042,C0077,100.0,0.0
C0042,C0078,70.0,30.0
C0042,C0079,81.25,18.75
C0042,C0080,16.666666666666668,83.33333333333333
C0042,C0081,95.0,5.0
C0042,C0082,100.0,0.0
C0042,C0083,80.0,20.0
C0042,C0084,42.10526315789474,57.89473684210526
C0042,C0085,80.0,20.0
C0042,C0086,62.5,37.5
C0042,C0087,78.57142857142857,21.428571428571427
C0042,C0088,75.0,25.0
C0042,C0089,56.25,43.75
C0042,C0090,42.857142857142854,57.142857142857146
C0042,C0091,16.666666666666668,83.33333333333333
C0042,C0092,75.0,25.0
C0042,C0093,78.26086956521739,21.73913043478261
C0042,C0094,90.0,10.0
C0042,C0096,62.5,37.5
C0042,C0097,50.0,50.0
C0042,C0098,75.0,25.0
C0042,C0099,90.0,10.0
C0042,C0100,75.0,25.0
C0042,C0101,50.0,50.0
C0042,C0102,75.0,25.0
C0042,C0103,54.054054054054056,45.945945945945944
C0042,C0104,87.5,12.5
C0042,C0105,84.375,15.625
C0042,C0106,100.0,0.0
C0042,C0107,81.81818181818181,18.181818181818183
C0042,C0108,38.46153846153846,61.53846153846154
C0042,C0109,100.0,0.0
C0042,C0110,52.38095238095238,47.61904761904762
C0042,C0111,81.48148148148148,18.51851851851852
C0042,C0112,33.333333333333336,66.66666666666667
C0042,C0113,92.85714285714286,7.142857142857143
C0042,C0114,100.0,0.0
C0042,C0115,87.5,12.5
C0042,C0116,100.0,0.0
C0042,C0117,66.06606606606607,33.933933933933936
C0042,C0118,84.42622950819673,15.573770491803279
C0042,C0119,76.96629213483146,23.03370786516854
C0042,C0120,94.73684210526316,5.2631578947368425
C0042,C0121,86.36363636363636,13.636363636363637
C0042,C0122,94.28571428571429,5.714285714285714
C0042,C0123,90.2439024390244,9.75609756097561
C0042,C0124,88.88888888888889,11.11111111111111
C0042,C0125,50.0,50.0
C0042,C0126,57.142857142857146,42.857142857142854
C0042,C0127,33.333333333333336,66.66666666666667
C0042,C0128,90.9090909090909,9.090909090909092
C0042,C0129,71.42857142857143,28.571428571428573
C0042,C0130,78.26086956521739,21.73913043478261
C0042,C0131,50.0,50.0
C0042,C0132,66.66666666666667,33.333333333333336
C0042,C0133,66.07142857142857,33.92857142857143
C0042,C0134,67.6470588235294,32.35294117647059
C0042,C0135,56.71641791044776,43.28358208955224
C0042,C0136,72.72727272727273,27.272727272727273
C0042,C0137,62.5,37.5
C0042,C0138,79.16666666666667,20.833333333333332
C0042,C0139,84.21052631578948,15.789473684210526
C0042,C0140,87.5,12.5
C0042,C0141,100.0,0.0
C0042,C0142,70.0,30.0
C0042,C0143,76.36363636363636,23.636363636363637
C0042,C0144,78.46153846153847,21.53846153846154
C0042,C0145,67.74193548387096,32.25806451612903
C0042,C0146,84.21052631578948,15.789473684210526
C0043,C0001,68.95522388059702,31.044776119402986
C0043,C0002,57.142857142857146,42.857142857142854
C0043,C0003,60.0,40.0
C0043,C0004,59.09090909090909,40.90909090909091
C0043,C0005,97.61904761904762,2.380952380952381
C0043,C0006,53.84615384615385,46.15384615384615
C0043,C0007,48.38709677419355,51.61290322580645
C0043,C0008,85.0,15.0
C0043,C0009,80.55555555555556,19.444444444444443
C0043,C0010,50.0,50.0
C0043,C0011,42.857142857142854,57.142857142857146
C0043,C0012,66.66666666666667,33.333333333333336
C0043,C0013,50.0,50.0
C0043,C0014,77.27272727272727,22.727272727272727
C0043,C0015,87.5,12.5
C0043,C0016,58.42696629213483,41.57303370786517
C0043,C0017,57.142857142857146,42.857142857142854
C0043,C0019,33.333333333333336,66.66666666666667
C0043,C0020,100.0,0.0
C0043,C0021,100.0,0.0
C0043,C0024,0.0,100.0
C0043,C0026,100.0,0.0
C0043,C0028,66.66666666666667,33.333333333333336
C0043,C0029,0.0,100.0
C0043,C0030,0.0,100.0
C0043,C0031,63.63636363636363,36.36363636363637
C0043,C0032,100.0,0.0
C0043,C0033,100.0,0.0
C0043,C0034,50.0,50.0
C0043,C0035,100.0,0.0
C0043,C0036,0.0,100.0
C0043,C0038,66.66666666666667,33.333333333333336
C0043,C0040,100.0,0.0
C0043,C0041,33.333333333333336,66.66666666666667
C0043,C0042,36.36363636363637,63.63636363636363
C0043,C0043,100.0,0.0
C0043,C0045,100.0,0.0
C0043,C0048,0.0,100.0
C0043,C0049,85.71428571428571,14.285714285714286
C0043,C0050,100.0,0.0
C0043,C0051,100.0,0.0
C0043,C0052,66.66666666666667,33.333333333333336
C0043,C0053,100.0,0.0
C0043,C0054,80.0,20.0
C0043,C0055,88.88888888888889,11.11111111111111
C0043,C0056,87.5,12.5
C0043,C0057,100.0,0.0
C0043,C0058,76.92307692307692,23.076923076923077
C0043,C0059,66.66666666666667,33.333333333333336
C0043,C0062,79.16666666666667,20.833333333333332
C0043,C0064,80.0,20.0
C0043,C0066,100.0,0.0
C0043,C0067,73.33333333333333,26.666666666666668
C0043,C0068,91.66666666666667,8.333333333333334
C0043,C0070,60.0,40.0
C0043,C0071,0.0,100.0
C0043,C0072,100.0,0.0
C0043,C0075,100.0,0.0
C0043,C0076,33.333333333333336,66.66666666666667
C0043,C0078,100.0,0.0
C0043,C0079,33.333333333333336,66.66666666666667
C0043,C0080,0.0,100.0
C0043,C0081,0.0,100.0
C0043,C0082,100.0,0.0
C0043,C0084,50.0,50.0
C0043,C0086,0.0,100.0
C0043,C0088,100.0,0.0
C0043,C0089,33.333333333333336,66.66666666666667
C0043,C0092,50.0,50.0
C0043,C0098,100.0,0.0
C0043,C0102,83.33333333333333,16.666666666666668
C0043,C0103,0.0,100.0
C0043,C0107,100.0,0.0
C0043,C0108,50.0,50.0
C0043,C0111,100.0,0.0
C0043,C0113,88.88888888888889,11.11111111111111
C0043,C0114,100.0,0.0
C0043,C0115,66.66666666666667,33.333333333333336
C0043,C0117,47.16981132075472,52.83018867924528
C0043,C0118,71.42857142857143,28.571428571428573
C0043,C0119,77.27272727272727,22.727272727272727
C0043,C0120,100.0,0.0
C0043,C0121,100.0,0.0
C0043,C0122,100.0,0.0
C0043,C0123,100.0,0.0
C0043,C0124,90.0,10.0
C0043,C0126,60.0,40.0
C0043,C0127,100.0,0.0
C0043,C0128,100.0,0.0
C0043,C0129,100.0,0.0
C0043,C0130,0.0,100.0
C0043,C0131,80.0,20.0
C0043,C0132,50.0,50.0
C0043,C0133,30.76923076923077,69.23076923076923
C0043,C0134,44.44444444444444,55.55555555555556
C0043,C0135,50.0,50.0
C0043,C0137,50.0,50.0
C0043,C0138,100.0,0.0
C0043,C0139,80.0,20.0
C0043,C0141,33.333333333333336,66.66666666666667
C0043,C0142,100.0,0.0
C0043,C0143,100.0,0.0
C0043,C0144,50.0,50.0
C0043,C0145,83.33333333333333,16.666666666666668
C0044,C0001,70.51282051282051,29.487179487179485
C0044,C0002,75.0,25.0
C0044,C0003,28.571428571428573,71.42857142857143
C0044,C0004,65.21739130434783,34.78260869565217
C0044,C0005,89.47368421052632,10.526315789473685
C0044,C0006,16.666666666666668,83.33333333333333
C0044,C0007,62.857142857142854,37.142857142857146
C0044,C0008,73.97260273972603,26.027397260273972
C0044,C0009,88.0,12.0
C0044,C0010,54.54545454545455,45.45454545454545
C0044,C0011,66.66666666666667,33.333333333333336
C0044,C0012,0.0,100.0
C0044,C0013,0.0,100.0
C0044,C0014,65.625,34.375
C0044,C0015,83.33333333333333,16.666666666666668
C0044,C0016,78.3132530120482,21.686746987951807
C0044,C0017,75.0,25.0
C0044,C0020,33.333333333333336,66.66666666666667
C0044,C0022,25.0,75.0
C0044,C0023,50.0,50.0
C0044,C0024,0.0,100.0
C0044,C0026,50.0,50.0
C0044,C0028,75.0,25.0
C0044,C0029,0.0,100.0
C0044,C0031,78.57142857142857,21.428571428571427
C0044,C0032,0.0,100.0
C0044,C0033,50.0,50.0
C0044,C0034,0.0,100.0
C0044,C0038,0.0,100.0
C0044,C0039,80.0,20.0
C0044,C0040,60.0,40.0
C0044,C0041,100.0,0.0
C0044,C0042,64.70588235294117,35.294117647058826
C0044,C0045,100.0,0.0
C0044,C0046,0.0,100.0
C0044,C0048,0.0,100.0
C0044,C0049,70.0,30.0
C0044,C0050,100.0,0.0
C0044,C0051,83.33333333333333,16.666666666666668
C0044,C0052,81.81818181818181,18.181818181818183
C0044,C0053,88.88888888888889,11.11111111111111
C0044,C0054,100.0,0.0
C0044,C0055,66.66666666666667,33.333333333333336
C0044,C0056,71.42857142857143,28.571428571428573
C0044,C0057,100.0,0.0
C0044,C0058,100.0,0.0
C0044,C0059,40.0,60.0
C0044,C0061,66.66666666666667,33.333333333333336
C0044,C0062,60.0,40.0
C0044,C0064,50.0,50.0
C0044,C0065,100.0,0.0
C0044,C0067,66.66666666666667,33.333333333333336
C0044,C0068,50.0,50.0
C0044,C0070,75.0,25.0
C0044,C0071,100.0,0.0
C0044,C0072,100.0,0.0
C0044,C0073,100.0,0.0
C0044,C0074,100.0,0.0
C0044,C0075,0.0,100.0
C0044,C0076,0.0,100.0
C0044,C0078,100.0,0.0
C0044,C0079,0.0,100.0
C0044,C0080,0.0,100.0
C0044,C0081,100.0,0.0
C0044,C0083,85.71428571428571,14.285714285714286
C0044,C0084,66.66666666666667,33.333333333333336
C0044,C0085,100.0,0.0
C0044,C0086,33.333333333333336,66.66666666666667
C0044,C0087,0.0,100.0
C0044,C0092,0.0,100.0
C0044,C0093,50.0,50.0
C0044,C0094,0.0,100.0
C0044,C0097,66.66666666666667,33.333333333333336
C0044,C0098,75.0,25.0
C0044,C0099,100.0,0.0
C0044,C0100,0.0,100.0
C0044,C0101,50.0,50.0
C0044,C0102,100.0,0.0
C0044,C0103,0.0,100.0
C0044,C0104,100.0,0.0
C0044,C0105,100.0,0.0
C0044,C0106,0.0,100.0
C0044,C0107,100.0,0.0
C0044,C0108,0.0,100.0
C0044,C0109,75.0,25.0
C0044,C0111,100.0,0.0
C0044,C0112,100.0,0.0
C0044,C0115,100.0,0.0
C0044,C0116,66.66666666666667,33.333333333333336
C0044,C0117,72.72727272727273,27.272727272727273
C0044,C0118,95.65217391304348,4.3478260869565215
C0044,C0119,66.66666666666667,33.333333333333336
C0044,C0120,83.33333333333333,16.666666666666668
C0044,C0121,100.0,0.0
C0044,C0122,83.33333333333333,16.666666666666668
C0044,C0123,100.0,0.0
C0044,C0124,100.0,0.0
C0044,C0125,100.0,0.0
C0044,C0126,100.0,0.0
C0044,C0127,0.0,100.0
C0044,C0129,75.0,25.0
C0044,C0130,100.0,0.0
C0044,C0132,88.88888888888889,11.11111111111111
C0044,C0133,100.0,0.0
C0044,C0134,75.0,25.0
C0044,C0135,50.0,50.0
C0044,C0137,55.55555555555556,44.44444444444444
C0044,C0138,50.0,50.0
C0044,C0139,100.0,0.0
C0044,C0140,100.0,0.0
C0044,C0142,0.0,100.0
C0044,C0143,0.0,100.0
C0044,C0144,62.5,37.5
C0044,C0145,100.0,0.0
C0044,C0146,100.0,0.0
C0045,C0001,65.94827586206897,34.05172413793103
C0045,C0002,25.0,75.0
C0045,C0003,56.52173913043478,43.47826086956522
C0045,C0004,66.66666666666667,33.333333333333336
C0045,C0005,86.20689655172414,13.793103448275861
C0045,C0006,58.8235294117647,41.1764705882353
C0045,C0007,52.12765957446808,47.87234042553192
C0045,C0008,84.51612903225806,15.483870967741936
C0045,C0009,67.6923076923077,32.30769230769231
C0045,C0010,54.54545454545455,45.45454545454545
C0045,C0011,47.82608695652174,52.17391304347826
C0045,C0013,47.36842105263158,52.63157894736842
C0045,C0014,68.22429906542057,31.77570093457944
C0045,C0015,64.0,36.0
C0045,C0016,62.92134831460674,37.07865168539326
C0045,C0017,25.0,75.0
C0045,C0019,0.0,100.0
C0045,C0020,53.84615384615385,46.15384615384615
C0045,C0022,66.66666666666667,33.333333333333336
C0045,C0024,0.0,100.0
C0045,C0025,0.0,100.0
C0045,C0026,33.333333333333336,66.66666666666667
C0045,C0027,0.0,100.0
C0045,C0029,50.0,50.0
C0045,C0030,0.0,100.0
C0045,C0031,81.48148148148148,18.51851851851852
C0045,C0032,100.0,0.0
C0045,C0033,50.0,50.0
C0045,C0034,55.55555555555556,44.44444444444444
C0045,C0036,60.0,40.0
C0045,C0037,25.0,75.0
C0045,C0038,61.111111111111114,38.888888888888886
C0045,C0039,16.666666666666668,83.33333333333333
C0045,C0040,66.66666666666667,33.333333333333336
C0045,C0041,50.0,50.0
C0045,C0042,21.428571428571427,78.57142857142857
C0045,C0043,0.0,100.0
C0045,C0044,50.0,50.0
C0045,C0045,86.66666666666667,13.333333333333334
C0045,C0046,100.0,0.0
C0045,C0047,66.66666666666667,33.333333333333336
C0045,C0048,33.333333333333336,66.66666666666667
C0045,C0049,86.36363636363636,13.636363636363637
C0045,C0051,86.66666666666667,13.333333333333334
C0045,C0052,57.142857142857146,42.857142857142854
C0045,C0053,78.94736842105263,21.05263157894737
C0045,C0054,75.0,25.0
C0045,C0055,90.9090909090909,9.090909090909092
C0045,C0056,95.45454545454545,4.545454545454546
C0045,C0057,100.0,0.0
C0045,C0058,92.3076923076923,7.6923076923076925
C0045,C0059,70.0,30.0
C0045,C0060,0.0,100.0
C0045,C0061,60.0,40.0
C0045,C0062,92.85714285714286,7.142857142857143
C0045,C0063,100.0,0.0
C0045,C0064,0.0,100.0
C0045,C0065,50.0,50.0
C0045,C0067,58.8235294117647,41.1764705882353
C0045,C0068,75.0,25.0
C0045,C0069,0.0,100.0
C0045,C0070,80.95238095238095,19.047619047619047
C0045,C0071,71.42857142857143,28.571428571428573
C0045,C0072,50.0,50.0
C0045,C0073,50.0,50.0
C0045,C0074,75.0,25.0
C0045,C0075,0.0,100.0
C0045,C0076,25.0,75.0
C0045,C0078,66.66666666666667,33.333333333333336
C0045,C0079,100.0,0.0
C0045,C0080,50.0,50.0
C0045,C0081,100.0,0.0
C0045,C0083,57.142857142857146,42.857142857142854
C0045,C0084,25.0,75.0
C0045,C0085,50.0,50.0
C0045,C0086,0.0,100.0
C0045,C0087,100.0,0.0
C0045,C0088,50.0,50.0
C0045,C0089,33.333333333333336,66.66666666666667
C0045,C0090,50.0,50.0
C0045,C0091,16.666666666666668,83.33333333333333
C0045,C0092,100.0,0.0
C0045,C0093,100.0,0.0
C0045,C0095,100.0,0.0
C0045,C0096,0.0,100.0
C0045,C0097,50.0,50.0
C0045,C0098,66.66666666666667,33.333333333333336
C0045,C0100,100.0,0.0
C0045,C0102,70.0,30.0
C0045,C0103,80.0,20.0
C0045,C0104,90.0,10.0
C0045,C0105,73.33333333333333,26.666666666666668
C0045,C0107,86.66666666666667,13.333333333333334
C0045,C0108,50.0,50.0
C0045,C0109,87.5,12.5
C0045,C0110,50.0,50.0
C0045,C0111,53.84615384615385,46.15384615384615
C0045,C0112,60.0,40.0
C0045,C0113,0.0,100.0
C0045,C0114,80.0,20.0
C0045,C0115,100.0,0.0
C0045,C0117,57.407407407407405,42.592592592592595
C0045,C0118,81.81818181818181,18.181818181818183
C0045,C0119,66.66666666666667,33.333333333333336
C0045,C0120,80.0,20.0
C0045,C0121,91.66666666666667,8.333333333333334
C0045,C0122,71.42857142857143,28.571428571428573
C0045,C0123,91.66666666666667,8.333333333333334
C0045,C0124,90.9090909090909,9.090909090909092
C0045,C0125,50.0,50.0
C0045,C0126,75.0,25.0
C0045,C0127,0.0,100.0
C0045,C0128,100.0,0.0
C0045,C0129,44.44444444444444,55.55555555555556
C0045,C0130,100.0,0.0
C0045,C0131,0.0,100.0
C0045,C0132,60.0,40.0
C0045,C0133,61.53846153846154,38.46153846153846
C0045,C0134,64.28571428571429,35.714285714285715
C0045,C0135,55.55555555555556,44.44444444444444
C0045,C0136,33.333333333333336,66.66666666666667
C0045,C0137,44.44444444444444,55.55555555555556
C0045,C0138,88.88888888888889,11.11111111111111
C0045,C0139,71.42857142857143,28.571428571428573
C0045,C0140,66.66666666666667,33.333333333333336
C0045,C0141,100.0,0.0
C0045,C0142,88.88888888888889,11.11111111111111
C0045,C0143,58.333333333333336,41.666666666666664
C0045,C0144,68.18181818181819,31.818181818181817
C0045,C0145,40.0,60.0
C0045,C0146,75.0,25.0
C0046,C0001,72.43589743589743,27.564102564102566
C0046,C0003,100.0,0.0
C0046,C0004,68.18181818181819,31.818181818181817
C0046,C0005,88.0,12.0
C0046,C0006,73.33333333333333,26.666666666666668
C0046,C0007,59.25925925925926,40.74074074074074
C0046,C0008,70.12987012987013,29.87012987012987
C0046,C0009,66.66666666666667,33.333333333333336
C0046,C0010,50.0,50.0
C0046,C0011,55.55555555555556,44.44444444444444
C0046,C0012,100.0,0.0
C0046,C0013,50.0,50.0
C0046,C0014,87.5,12.5
C0046,C0015,66.66666666666667,33.333333333333336
C0046,C0016,76.99115044247787,23.008849557522122
C0046,C0019,100.0,0.0
C0046,C0021,100.0,0.0
C0046,C0023,0.0,100.0
C0046,C0024,0.0,100.0
C0046,C0025,66.66666666666667,33.333333333333336
C0046,C0027,100.0,0.0
C0046,C0028,100.0,0.0
C0046,C0030,100.0,0.0
C0046,C0031,70.0,30.0
C0046,C0032,100.0,0.0
C0046,C0033,0.0,100.0
C0046,C0034,87.5,12.5
C0046,C0035,0.0,100.0
C0046,C0038,100.0,0.0
C0046,C0040,0.0,100.0
C0046,C0041,60.0,40.0
C0046,C0042,55.55555555555556,44.44444444444444
C0046,C0043,0.0,100.0
C0046,C0044,50.0,50.0
C0046,C0045,66.66666666666667,33.333333333333336
C0046,C0047,100.0,0.0
C0046,C0048,75.0,25.0
C0046,C0049,75.0,25.0
C0046,C0051,62.5,37.5
C0046,C0053,77.77777777777777,22.22222222222222
C0046,C0054,83.33333333333333,16.666666666666668
C0046,C0055,100.0,0.0
C0046,C0056,77.77777777777777,22.22222222222222
C0046,C0057,33.333333333333336,66.66666666666667
C0046,C0058,100.0,0.0
C0046,C0059,80.0,20.0
C0046,C0060,50.0,50.0
C0046,C0062,53.84615384615385,46.15384615384615
C0046,C0064,0.0,100.0
C0046,C0065,66.66666666666667,33.333333333333336
C0046,C0067,85.71428571428571,14.285714285714286
C0046,C0068,100.0,0.0
C0046,C0070,25.0,75.0
C0046,C0072,0.0,100.0
C0046,C0073,66.66666666666667,33.333333333333336
C0046,C0077,0.0,100.0
C0046,C0079,100.0,0.0
C0046,C0080,0.0,100.0
C0046,C0081,100.0,0.0
C0046,C0083,100.0,0.0
C0046,C0084,0.0,100.0
C0046,C0085,100.0,0.0
C0046,C0086,0.0,100.0
C0046,C0089,33.333333333333336,66.66666666666667
